frames since last update;coins collected;deaths;levels beaten;score gathered;coins per frame;deaths per frame;levels beaten per frame;move count (no action, left, right, jump);!world name
1000;2;0;0;10;0.002;0.0;0.0;[115, 375, 381, 129];levels_bd/training_1_199.txt
250;5;1;1;120;0.02;0.004;0.004;[31, 151, 29, 39];levels_bd/training_846.txt
750;2;14;0;0;0.0026666666666666666;0.018666666666666668;0.0;[67, 321, 247, 115];levels_bd/training_96.txt
815;13;11;1;110;0.015950920245398775;0.013496932515337423;0.001226993865030675;[87, 502, 79, 147];levels_bd/training_441.txt
185;3;2;0;0;0.016216216216216217;0.010810810810810811;0.0;[26, 40, 90, 29];levels_bd/training_450.txt
1000;4;3;0;0;0.004;0.003;0.0;[99, 195, 528, 178];levels_bd/training_1_96.txt
1000;8;19;0;0;0.008;0.019;0.0;[111, 538, 161, 190];levels_bd/training_357.txt
164;6;1;1;125;0.036585365853658534;0.006097560975609756;0.006097560975609756;[21, 107, 17, 19];levels_bd/training_189.txt
155;5;0;1;125;0.03225806451612903;0.0;0.0064516129032258064;[20, 79, 24, 32];levels_bd/training_7.txt
681;2;40;0;0;0.002936857562408223;0.05873715124816446;0.0;[78, 354, 78, 171];levels_bd/training_1_133.txt
1000;4;7;0;0;0.004;0.007;0.0;[207, 369, 213, 211];levels_bd/training_971.txt
1000;7;2;0;15;0.007;0.002;0.0;[89, 423, 332, 156];levels_bd/training_303.txt
1000;3;6;0;0;0.003;0.006;0.0;[103, 351, 437, 109];levels_bd/training_32.txt
1000;1;20;0;0;0.001;0.02;0.0;[161, 353, 248, 238];levels_bd/training_1_117.txt
1000;4;0;0;20;0.004;0.0;0.0;[93, 214, 215, 478];levels_bd/training_810.txt
1000;5;9;0;0;0.005;0.009;0.0;[149, 491, 171, 189];levels_bd/training_959.txt
1000;1;30;0;0;0.001;0.03;0.0;[89, 366, 198, 347];levels_bd/training_234.txt
1000;1;2;0;0;0.001;0.002;0.0;[110, 439, 221, 230];levels_bd/training_1_46.txt
663;2;0;1;110;0.0030165912518853697;0.0;0.0015082956259426848;[53, 266, 219, 125];levels_bd/training_504.txt
337;7;7;0;5;0.020771513353115726;0.020771513353115726;0.0;[37, 49, 198, 53];levels_bd/training_65.txt
1000;3;0;0;15;0.003;0.0;0.0;[164, 329, 334, 173];levels_bd/training_794.txt
1000;4;1;0;10;0.004;0.001;0.0;[110, 241, 284, 365];levels_bd/training_452.txt
1000;3;20;0;0;0.003;0.02;0.0;[78, 199, 102, 621];levels_bd/training_880.txt
1000;2;15;0;0;0.002;0.015;0.0;[181, 262, 289, 268];levels_bd/training_207.txt
1000;1;14;0;0;0.001;0.014;0.0;[107, 307, 269, 317];levels_bd/training_93.txt
1000;2;0;0;10;0.002;0.0;0.0;[87, 247, 236, 430];levels_bd/training_229.txt
1000;3;4;0;0;0.003;0.004;0.0;[103, 195, 413, 289];levels_bd/training_343.txt
1000;1;1;0;0;0.001;0.001;0.0;[118, 264, 250, 368];levels_bd/training_672.txt
1000;6;1;0;20;0.006;0.001;0.0;[106, 454, 327, 113];levels_bd/training_68.txt
1000;0;6;0;0;0.0;0.006;0.0;[110, 459, 210, 221];levels_bd/training_867.txt
1000;1;0;0;5;0.001;0.0;0.0;[105, 113, 202, 580];levels_bd/training_208.txt
108;2;0;1;110;0.018518518518518517;0.0;0.009259259259259259;[13, 63, 10, 22];levels_bd/training_561.txt
892;1;0;0;5;0.0011210762331838565;0.0;0.0;[85, 174, 177, 456];levels_bd/training_1_39.txt
1000;7;13;0;0;0.007;0.013;0.0;[87, 148, 363, 402];levels_bd/training_757.txt
