frames since last update;coins collected;deaths;levels beaten;score gathered;coins per frame;deaths per frame;levels beaten per frame;move count (no action, left, right, jump);!world name
1000;4;5;0;5;0.004;0.005;0.0;[732, 93, 89, 86];levels_dj/training_1_85.txt
1000;2;4;0;0;0.002;0.004;0.0;[730, 93, 92, 85];levels_dj/training_1_181.txt
1000;3;2;0;0;0.003;0.002;0.0;[705, 88, 109, 98];levels_dj/training_220.txt
1000;1;1;0;5;0.001;0.001;0.0;[182, 632, 105, 81];levels_dj/training_1_73.txt
1000;1;17;0;0;0.001;0.017;0.0;[278, 107, 137, 478];levels_dj/training_318.txt
1000;8;1;0;30;0.008;0.001;0.0;[124, 92, 151, 633];levels_dj/training_628.txt
1000;7;3;0;25;0.007;0.003;0.0;[305, 101, 163, 431];levels_dj/training_12.txt
1000;5;2;0;5;0.005;0.002;0.0;[727, 97, 92, 84];levels_dj/training_802.txt
1000;4;0;0;20;0.004;0.0;0.0;[734, 88, 77, 101];levels_dj/training_535.txt
1000;1;0;0;5;0.001;0.0;0.0;[84, 750, 86, 80];levels_dj/training_515.txt
1000;0;0;0;0;0.0;0.0;0.0;[746, 77, 91, 86];levels_dj/training_1_109.txt
1000;1;17;0;0;0.001;0.017;0.0;[726, 99, 84, 91];levels_dj/training_170.txt
1000;3;0;0;15;0.003;0.0;0.0;[769, 75, 75, 81];levels_dj/training_587.txt
1000;7;2;0;15;0.007;0.002;0.0;[75, 97, 133, 695];levels_dj/training_746.txt
1000;7;15;0;15;0.007;0.015;0.0;[99, 98, 260, 543];levels_dj/training_78.txt
1000;4;12;0;0;0.004;0.012;0.0;[349, 111, 173, 367];levels_dj/training_1_141.txt
1000;2;5;0;0;0.002;0.005;0.0;[92, 74, 94, 740];levels_dj/training_879.txt
1000;4;0;0;20;0.004;0.0;0.0;[256, 580, 79, 85];levels_dj/training_31.txt
1000;6;12;0;15;0.006;0.012;0.0;[84, 135, 461, 320];levels_dj/training_680.txt
1000;6;14;0;0;0.006;0.014;0.0;[101, 84, 186, 629];levels_dj/training_281.txt
1000;4;0;0;20;0.004;0.0;0.0;[85, 101, 78, 736];levels_dj/training_603.txt
1000;11;5;0;5;0.011;0.005;0.0;[91, 187, 361, 361];levels_dj/training_877.txt
1000;5;0;0;25;0.005;0.0;0.0;[75, 206, 210, 509];levels_dj/training_1_102.txt
1000;1;0;0;5;0.001;0.0;0.0;[79, 111, 94, 716];levels_dj/training_223.txt
1000;4;8;0;0;0.004;0.008;0.0;[90, 102, 299, 509];levels_dj/training_31.txt
1000;1;0;0;5;0.001;0.0;0.0;[79, 81, 85, 755];levels_dj/training_443.txt
1000;4;0;0;20;0.004;0.0;0.0;[89, 78, 86, 747];levels_dj/training_1_50.txt
1000;1;0;0;5;0.001;0.0;0.0;[77, 547, 79, 297];levels_dj/training_678.txt
1000;3;1;0;5;0.003;0.001;0.0;[87, 97, 72, 744];levels_dj/training_554.txt
1000;4;5;0;0;0.004;0.005;0.0;[77, 80, 95, 748];levels_dj/training_506.txt
1000;1;0;0;5;0.001;0.0;0.0;[82, 85, 80, 753];levels_dj/training_670.txt
1000;7;0;0;35;0.007;0.0;0.0;[77, 91, 78, 754];levels_dj/training_1_22.txt
1000;3;2;0;10;0.003;0.002;0.0;[83, 92, 93, 732];levels_dj/training_97.txt
1000;3;0;0;15;0.003;0.0;0.0;[84, 74, 79, 763];levels_dj/training_1_151.txt
